537 0.0896411822476606
50 0.311361586603539
373 0.399909723577287
243 1.38321643623741
503 1.39423695499357
485 1.4045466221823
471 2.14139097208874
236 2.29085735545314
12 2.46734190859694
99 2.71863576972118
265 3.04072939372249
76 3.11892386480344
42 3.35906455293298
531 3.50743916140354
119 3.68841714590415
105 3.74021589870587
214 3.88821440602277
169 4.00794984618649
592 4.44762521618609
620 4.9299258773437
26 4.99375704675913
153 5.43016800720524
333 5.49659401328875
513 6.26160061734543
568 6.31473674642633
65 6.33992045800555
426 6.45914826958152
68 6.63697513716451
297 6.74460367690288
82 7.274966336123
518 7.45111323548822
109 7.5590741405063
472 7.71365111933651
592 7.90558506642291
545 8.15838051249727
309 8.1712853939108
461 8.73282849428471
500 8.98691480287392
544 9.01472570567345
304 9.20209549569154
341 9.26447456343373
323 9.33557611622951
569 9.69188316906357
280 9.69467636118232
420 9.7773270728341
407 9.93851420970542
425 10.4372615978254
611 10.6072847957952
619 10.6469465052033
249 10.8118502062486
359 11.2751517492439
468 11.4994456383456
312 11.992205110086
157 12.1294982944475
423 12.3863073332774
149 13.4993984404216
186 13.5440961546379
262 13.8852215504491
160 14.2251973138679
336 14.5527478812902
386 15.027743696185
79 15.2470694348449
321 15.7510285867358
14 15.8329149708152
412 16.0678615934134
267 16.8802042821641
140 17.3298367487577
29 17.5997063213152
334 17.7768364677417
308 18.2951776601599
496 18.3784885707718
314 18.4696223003778
19 19.1460944032651
109 19.411163849036
140 19.4925869465804
240 21.2990817460118
366 21.792999756751
451 22.2961443015386
537 22.9494059162882
584 23.188508045797
135 23.4343741325394
406 23.4565328793133
460 23.4719005922569
510 23.6286965694581
398 23.6327763882893
586 23.7487766201365
589 24.7049300863189
129 24.7049844013647
5 25.4060064161246
563 25.6011355310002
582 25.6504128996768
213 26.2198230931062
16 26.5714011431605
603 26.8659862190833
53 26.9902204943507
191 27.6569346791372
159 27.8322073552652
248 27.9729023382162
48 28.1174768424395
76 28.2579199837024
84 28.2820691914874
580 28.6691275362022
299 29.0421060831001
8 29.1158132255077
559 29.603265976061
561 29.6965383613039
417 29.7690144232722
70 30.1011474565677
2 30.4322977463948
469 31.0418910361805
398 31.3806388405329
264 32.046900122436
220 32.2971718136888
180 32.5299692332786
187 32.8537570844932
269 34.0169636824185
161 34.2511556838546
511 34.2994969116177
568 34.3871711991312
163 35.1368870544028
26 35.2054539136589
118 35.3711790726831
167 35.5415063311017
247 35.5632482184008
419 35.6297135142274
410 35.8168832548681
620 36.2814027800661
398 36.4656990322032
230 36.5827379035801
37 36.8529926985502
626 37.0501944995231
505 37.6095179319284
195 37.676293086087
604 39.5722699425659
479 39.6469756232023
190 40.5092636469956
415 40.8198618888251
137 40.8861433139446
108 41.1531201645
545 41.4796366227096
38 42.0181087594851
321 42.3379232494948
201 42.7673961333929
233 42.8627353694688
448 43.0555009133481
426 43.286373006427
193 43.5827942817549
571 44.0052835618789
311 44.4082841414683
520 45.0925733828691
366 45.2033115589961
168 46.8330382419012
449 47.173567266627
305 47.3618323952414
289 47.3736717866697
39 47.3984254404748
431 48.2595598119942
557 48.6485428177998
616 48.6485434932585
623 48.824714698556
22 48.8489712588489
235 49.0740116128453
195 49.1866528525953
357 49.4411524648753
443 49.5398396751607
216 50.2659050343159
125 50.337821512416
152 51.0423951725385
382 51.2705635929332
595 51.5696049565071
597 51.6229530640227
221 51.8042044904664
182 51.8648821742421
365 51.9442664922713
576 52.1100665719031
268 52.2118788754191
544 52.5198276164953
62 52.7023885708053
430 52.893178725786
139 54.4008943820355
452 54.6351168180384
613 54.9247105287801
80 55.2129841533187
167 55.2327601264352
174 55.6604814151535
284 55.8539894098694
170 55.9668163833022
235 56.2100732351707
2 57.0391016957556
295 57.3894336291174
173 58.7494179005515
602 59.3074023977959
44 59.5685454085469
115 60.1768443878402
411 60.4290233154712
18 61.0665025189519
93 61.0767821590046
316 62.0394386280408
246 62.046707457296
444 62.3905333127058
580 62.5885724740312
617 62.6380562022376
49 62.7575803869097
198 62.8040619126038
600 64.1881802408052
521 64.669646199537
287 65.4544691198074
53 65.7676272591616
354 66.0139134880836
75 66.5953037567618
461 66.6787450720594
614 67.7446537198833
601 67.8767674346278
7 68.1977193802595
284 68.2739250815426
70 68.2875859712489
340 68.4559768391424
61 68.621685897659
190 68.6395429568926
108 68.6682691916178
608 69.4571048716507
407 69.5419559858931
307 69.6782189182717
400 70.0643050852158
531 71.0939778096842
133 71.2587931399162
79 71.458171834408
613 72.635682351735
170 72.6568448228552
52 72.9648584609643
575 73.2593612260251
184 73.3022100583871
223 73.3624703360391
272 73.8521849398132
42 74.2988254874945
259 74.3097915065883
608 74.3191808950144
259 74.39681638888
539 74.502331253711
162 74.542702178555
152 74.562283432425
297 74.6146848472562
236 75.3345708974839
176 75.3413055805754
314 75.9742747465127
389 76.0301507420075
328 76.3288519927605
391 76.611771597316
322 76.7442991270717
256 76.786844281836
100 76.9667249812642
132 77.1023126289545
285 77.2551810316998
381 77.3460819546246
586 77.9281151048229
543 78.1430811633489
25 78.2502803951502
87 78.7951462777924
347 78.9969211891172
447 79.1787997060828
281 79.7924632868593
40 80.0910140387714
115 80.1069955258436
307 80.8813468289811
38 80.9787167612835
304 81.1743776538543
628 81.3544193660244
397 82.0082938254099
207 82.0946548227683
171 82.1964704595894
612 82.3553904515272
313 82.4547081265948
415 82.6907444350907
18 82.8207269310951
218 83.2893975484298
253 83.3841121590154
390 83.4115625195795
284 83.5086106836344
66 83.7113744191557
76 83.827570303516
289 84.036190800895
176 84.2171838639245
97 84.3181606151179
427 84.3327496860289
102 84.344934105302
368 84.9650736540975
213 84.984805861708
436 85.0916208896725
434 85.1951121608831
483 85.2719507761332
289 85.4082469400218
37 85.7289241671665
295 85.8015869681692
279 86.0544969739799
76 86.0901041655492
405 86.3343615131511
627 86.7115452907002
307 86.9449971134435
293 87.2408510713003
314 87.666748189504
396 87.9811230343315
290 88.326348407995
